Row,Component_1,Component_2,Component_3,Component_4,Component_5
rh_inferiortemporal-rh_pericalcarine,4.30727061283408e-06,1.84533538616818e-05,-1.77197099189045e-05,7.65019970236022e-06,-1.35596074305946e-05
rh_inferiortemporal-rh_postcentral,-9.03883036426261e-06,8.21691549388642e-06,7.47466486997123e-06,4.03546228838199e-06,-1.69236382250831e-05
rh_inferiortemporal-rh_posteriorcingulate,-1.1304890893532e-05,-1.38510338139859e-07,-1.33805469186258e-05,-8.6123391788693e-05,-4.73697696927403e-05
rh_inferiortemporal-rh_precentral,-1.4336140199838e-05,-1.57453947142787e-06,1.67029998809071e-05,3.2965475920868e-05,3.05101759631434e-05
rh_inferiortemporal-rh_precuneus,-1.45707692767255e-05,-6.49469352074065e-06,-1.81138651139463e-05,-2.89505764480435e-05,-5.03204331927668e-05
rh_inferiortemporal-rh_rostralanteriorcingulate,-2.62894082202892e-05,-2.53886936809008e-05,-2.76652483720611e-05,-3.91275354831971e-05,-5.25651926456952e-05
rh_inferiortemporal-rh_rostralmiddlefrontal,4.9147188778918e-06,2.85780492231215e-05,4.33791724206273e-05,3.46589373251899e-05,3.74536381667427e-05
rh_inferiortemporal-rh_superiorfrontal,-1.59924043255733e-05,-6.81608091594014e-06,-9.78960112644536e-06,-1.29901346036975e-05,-2.38406452322987e-05
rh_inferiortemporal-rh_superiorparietal,2.74164269632549e-06,3.401305650101e-05,4.67496903317966e-05,3.79379294160133e-05,-2.67051218600877e-05
rh_inferiortemporal-rh_superiortemporal,-2.1035392863708e-05,-1.89192629804066e-05,-3.24418092485902e-05,-4.72422029046568e-05,-6.34125150975021e-05
rh_inferiortemporal-rh_supramarginal,-1.47087279789254e-05,-5.86211693708201e-06,4.09273050908341e-06,1.0216388874867e-05,3.43017337242573e-05
rh_inferiortemporal-rh_frontalpole,-1.30943688022692e-05,-3.64832116539942e-06,4.0520218912259e-06,3.20661326093927e-05,2.18450908570799e-05
rh_inferiortemporal-rh_temporalpole,-7.14321385913651e-06,3.31371132160128e-06,-2.63674995909185e-05,-5.53029513427022e-05,-1.54054666757483e-05
rh_inferiortemporal-rh_transversetemporal,-2.27996231698812e-05,-2.8168055608536e-05,-4.98852602082804e-05,-5.84226299165964e-05,-5.7467441295558e-05
rh_inferiortemporal-rh_insula,-2.03371560389242e-05,-2.00140858645437e-05,-6.11489018360969e-05,-9.33506395623337e-05,-0.000118905586622185
rh_isthmuscingulate-rh_lateraloccipital,6.33263020294401e-07,1.43532939155652e-05,1.19678636454653e-05,1.76986557229081e-05,6.5018791500954e-05
rh_isthmuscingulate-rh_lateralorbitofrontal,1.12541279395596e-06,1.51871578589001e-05,-7.10748645679566e-06,-3.80463990435815e-05,-1.13452247686381e-05
rh_isthmuscingulate-rh_lingual,-6.77399535943451e-06,3.53515286776682e-07,-1.76372599694475e-05,9.24116144795245e-06,1.33344156286995e-05
rh_isthmuscingulate-rh_medialorbitofrontal,-1.83747266248986e-06,1.63255905591403e-05,6.25390668898617e-06,1.23999701175255e-06,5.36408257970816e-05
rh_isthmuscingulate-rh_middletemporal,4.04764166054795e-06,2.63084518508799e-05,1.3013453762795e-05,9.67477284471807e-06,7.74823045500661e-05
rh_isthmuscingulate-rh_parahippocampal,-2.55877815228663e-06,4.79064840542551e-06,-1.83408919752219e-05,-3.75569738405684e-05,1.9974027426871e-06
rh_isthmuscingulate-rh_paracentral,-3.6400090036742e-06,6.5435359293107e-06,-2.2780726590244e-05,-5.81652232991155e-05,-3.68500989190692e-05
rh_isthmuscingulate-rh_parsopercularis,8.08743245106419e-06,2.94030524994121e-05,1.51677388750738e-05,-1.58022121864751e-05,9.63395473835252e-07
rh_isthmuscingulate-rh_parsorbitalis,3.649213512014e-06,2.52198044553472e-05,1.44090723770162e-05,-1.39077950581758e-06,2.32393163466235e-05
rh_isthmuscingulate-rh_parstriangularis,9.41763472608274e-06,3.05894518452265e-05,1.80648785818419e-05,-3.3998196586977e-07,4.00782309438685e-05
rh_isthmuscingulate-rh_pericalcarine,-1.04549496017731e-06,5.40705942243991e-06,2.10768400409854e-06,6.14942738792927e-05,4.39281911688444e-05
rh_isthmuscingulate-rh_postcentral,-1.13289334534228e-06,1.77346745944982e-05,1.8239200727704e-05,3.4445492827304e-05,7.36709841804171e-05
rh_isthmuscingulate-rh_posteriorcingulate,-1.38696798979901e-05,-1.39350131691819e-05,-2.01799045732907e-05,-2.14767658454419e-05,-5.0319667355176e-06
rh_isthmuscingulate-rh_precentral,7.2902753367942e-06,2.80645654291371e-05,3.72882269976265e-06,-3.48314135988983e-05,-2.20060787560324e-05
rh_isthmuscingulate-rh_precuneus,4.09995624062905e-06,1.81735035001971e-05,-4.18342731968104e-06,-3.4948764741737e-05,-7.44605701066689e-07
rh_isthmuscingulate-rh_rostralanteriorcingulate,-1.27217950856078e-05,-1.44292207336615e-05,-2.61852628574768e-05,-2.23574061675582e-05,-1.5905808186452e-05
rh_isthmuscingulate-rh_rostralmiddlefrontal,8.77917056300664e-06,2.5995238926108e-05,-3.49075432869524e-07,-3.0464970705303e-05,-2.225544608185e-06
rh_isthmuscingulate-rh_superiorfrontal,4.72483417998638e-06,1.96458558391857e-05,-2.34814658610265e-05,-6.71861218443497e-05,-4.1955739802154e-05
rh_isthmuscingulate-rh_superiorparietal,1.04972267341927e-05,3.8803162113366e-05,4.49974871675998e-05,4.33609699539502e-05,6.53572095117967e-05
rh_isthmuscingulate-rh_superiortemporal,3.8096720744517e-06,2.630608538288e-05,1.60678459675045e-06,-3.11195305076341e-05,-1.26958968881617e-05
rh_isthmuscingulate-rh_supramarginal,8.18087269376652e-06,2.77593197500583e-05,5.58783444676108e-06,-2.52774331038174e-05,1.20588825652012e-05
rh_isthmuscingulate-rh_frontalpole,-1.10213476906237e-05,-4.26309108178896e-06,-2.19941109610396e-05,-1.07574854172452e-05,1.04793866543023e-05
rh_isthmuscingulate-rh_temporalpole,-1.4411619473705e-06,1.87768605620126e-05,-1.74146884002401e-05,-4.57436935218818e-05,2.54080221632123e-05
rh_isthmuscingulate-rh_transversetemporal,-9.2637857586167e-06,-1.11006561363248e-06,-5.09221747607254e-06,-1.60767673241327e-05,2.48752192172986e-05
rh_isthmuscingulate-rh_insula,-9.61457441706115e-06,-2.51485749028068e-06,-3.45788615552223e-05,-7.23600532574524e-05,-8.59790738634306e-05
rh_lateraloccipital-rh_lateralorbitofrontal,-1.10323448661624e-05,4.77673096909335e-06,3.48035826824661e-06,2.97008632846945e-05,2.48438053070034e-05
rh_lateraloccipital-rh_lingual,-4.0139874272214e-06,3.40647529707038e-06,-2.84583921314631e-05,-2.6862287899659e-05,-9.43970089683013e-06
rh_lateraloccipital-rh_medialorbitofrontal,-1.21411846839048e-05,4.99249912483965e-06,1.94324181754256e-05,6.31489732384224e-05,5.89183160046417e-05
rh_lateraloccipital-rh_middletemporal,-1.52468108287564e-06,2.34900114876938e-05,1.6126119794195e-05,3.08328899050604e-05,-2.30817104621064e-06
rh_lateraloccipital-rh_parahippocampal,-1.25464878036779e-05,-1.0418211918673e-05,-2.64189609081843e-05,-3.11389120646708e-05,-2.75629132425843e-05
rh_lateraloccipital-rh_paracentral,-1.04656408767723e-05,-7.3173304747711e-06,-4.86423349642737e-05,-7.98630873773624e-05,-0.000115161618564983
rh_lateraloccipital-rh_parsopercularis,7.78100574501625e-07,1.92648617703176e-05,2.95344830405811e-06,9.00033351008367e-06,-4.65441233638418e-05
rh_lateraloccipital-rh_parsorbitalis,-1.61297885187466e-06,1.98416604221325e-05,2.74981817748815e-05,5.13645793819401e-05,1.30405110735892e-05
rh_lateraloccipital-rh_parstriangularis,-4.5183748556392e-06,5.30721672310704e-06,-2.638849054353e-05,-2.29822229474986e-05,-6.94703784942831e-05
rh_lateraloccipital-rh_pericalcarine,3.71475493513026e-06,1.13617326486644e-05,-8.46787526293849e-06,1.35125032314216e-05,2.22497301390448e-05
rh_lateraloccipital-rh_postcentral,-9.18787780257724e-06,-1.63240808623962e-06,-2.15087878634044e-05,-5.46624743257172e-05,-9.38974792192147e-05
rh_lateraloccipital-rh_posteriorcingulate,-1.23368402384885e-05,-1.79760384981767e-07,-1.21532246947999e-06,-1.61715891813724e-05,3.46475801158603e-05
rh_lateraloccipital-rh_precentral,4.72881923788564e-06,2.49951316939012e-05,4.46756933872805e-07,-4.95615864179448e-06,-3.10489332799666e-05
rh_lateraloccipital-rh_precuneus,-1.11232221600735e-06,2.04312630907081e-05,2.44411306592632e-05,5.46634940289224e-05,6.08226222330302e-05
rh_lateraloccipital-rh_rostralanteriorcingulate,-2.17808933395333e-05,-1.42801708845063e-05,-4.5086782389557e-06,4.16304362106749e-05,4.51380714467996e-05
rh_lateraloccipital-rh_rostralmiddlefrontal,-1.12645619513114e-05,-2.75356942465588e-06,-3.27242770468096e-05,-5.61671809091508e-06,-3.31378034143867e-05
rh_lateraloccipital-rh_superiorfrontal,-4.82432555475114e-06,1.11588825455597e-05,-1.24743373793379e-05,1.61344255517053e-05,5.97791278288239e-06
rh_lateraloccipital-rh_superiorparietal,-4.22029489716225e-06,1.0475899084178e-05,-1.20689957984539e-05,-2.57515964841667e-05,-8.17185441289386e-05
rh_lateraloccipital-rh_superiortemporal,6.05518304948233e-06,3.71865690728581e-05,3.65605567750571e-05,4.65946065990079e-05,-1.52439424375896e-05
rh_lateraloccipital-rh_supramarginal,3.43854221355371e-06,2.85430054703088e-05,2.20950199028049e-05,5.31494654501197e-05,3.59676671595998e-05
rh_lateraloccipital-rh_frontalpole,-1.85084295654749e-05,-1.8914352437551e-05,-2.67512385190805e-05,8.45924349644432e-08,-4.56011028798451e-05
rh_lateraloccipital-rh_temporalpole,1.44666017738575e-06,2.3620999040113e-05,-1.20058492896966e-06,-2.14307791261982e-05,8.41716390623089e-06
rh_lateraloccipital-rh_transversetemporal,-1.52657083249228e-05,-1.41133956515172e-05,-3.53721075588902e-05,-4.78693273692247e-05,-5.76391058386592e-05
rh_lateraloccipital-rh_insula,-4.68867368224377e-06,1.1036948697666e-05,-2.96280688740755e-06,1.7652142448828e-05,2.09577361891659e-05
rh_lateralorbitofrontal-rh_lingual,-4.56190640399992e-06,1.05206858618438e-05,-2.86180321611497e-05,-1.20923191733261e-05,-2.11871097204505e-05
rh_lateralorbitofrontal-rh_medialorbitofrontal,-1.66303529961039e-05,-1.35388924311908e-05,-2.15732616797528e-05,-4.22984128175311e-05,-5.51071378926701e-05
rh_lateralorbitofrontal-rh_middletemporal,-1.7080456849013e-05,-1.01094468534852e-05,7.69041692413059e-07,1.02338751820584e-05,3.61638946166945e-05
rh_lateralorbitofrontal-rh_parahippocampal,-1.34435928743837e-05,-1.65939710580717e-05,-3.81383590213523e-05,-5.27476590866777e-05,-3.94725341281835e-05
rh_lateralorbitofrontal-rh_paracentral,-1.59123148244793e-05,-5.41528535878557e-06,2.4407407436304e-06,1.30099668087385e-05,9.16175889259516e-06
rh_lateralorbitofrontal-rh_parsopercularis,-1.05250354225479e-05,2.74133193508772e-06,2.25217868633261e-05,2.82416857544554e-05,1.35445448583074e-05
rh_lateralorbitofrontal-rh_parsorbitalis,-9.92809110009043e-06,4.64230289075101e-06,2.40163739086965e-05,3.21754524815692e-05,2.50657958393279e-05
rh_lateralorbitofrontal-rh_parstriangularis,-1.16431032937602e-05,-6.1367632169459e-07,1.23788566733711e-05,1.57309315958189e-05,6.72736227220526e-06
rh_lateralorbitofrontal-rh_pericalcarine,2.3681871294827e-07,1.07647464711275e-05,-3.46343279569271e-05,-1.7917861744202e-05,-5.1000628067261e-05
rh_lateralorbitofrontal-rh_postcentral,-1.5360410940663e-05,-4.25070935682142e-06,-1.323464318952e-05,-2.93411978559272e-05,-6.32346610329894e-05
rh_lateralorbitofrontal-rh_posteriorcingulate,-7.48330127318089e-06,8.52583651884423e-06,1.59826218446944e-05,-2.57971514565793e-05,1.44784589632747e-05
rh_lateralorbitofrontal-rh_precentral,-1.68618927511325e-05,-9.2496045549832e-06,-2.45657654928567e-06,-6.58457597924822e-06,-4.42212298666131e-05
rh_lateralorbitofrontal-rh_precuneus,-1.69509113491342e-05,-8.35265910905463e-06,-3.13594783666228e-06,3.95282864103162e-06,-1.31516524926819e-05
rh_lateralorbitofrontal-rh_rostralanteriorcingulate,-2.10409177680953e-05,-1.6238162165572e-05,-1.28061300218976e-06,1.28538187383492e-05,1.25201062246295e-05
rh_lateralorbitofrontal-rh_rostralmiddlefrontal,-8.51496405551334e-06,6.86915897590746e-06,1.3134689555846e-05,1.32597827630851e-05,1.08707588931551e-05
rh_lateralorbitofrontal-rh_superiorfrontal,-1.53218932272296e-05,-7.97344844261767e-06,-3.94161486273919e-06,6.88701292121613e-06,1.30108882319048e-05
rh_lateralorbitofrontal-rh_superiorparietal,-6.23631220942232e-06,1.56448214262035e-05,2.12612497911672e-05,8.69525669256986e-06,-6.23066664018826e-05
rh_lateralorbitofrontal-rh_superiortemporal,-1.67400324557927e-05,-7.37951445180434e-06,-5.41760446674247e-06,-1.58553056286038e-05,-3.61602344259257e-05
rh_lateralorbitofrontal-rh_supramarginal,-1.9191431602562e-05,-1.73411537812216e-05,-1.61641925170459e-05,-2.41867990493323e-05,-3.88345482164032e-05
rh_lateralorbitofrontal-rh_frontalpole,-2.0233970463365e-05,-1.91254732914244e-05,-2.06956176426978e-05,-1.20967948876605e-06,-1.14947917695189e-05
rh_lateralorbitofrontal-rh_temporalpole,-9.16709154073523e-07,1.81148290655313e-05,-3.99334660870967e-06,-2.4883959784484e-05,3.89508737716441e-05
rh_lateralorbitofrontal-rh_transversetemporal,-1.77093375429053e-05,-1.34031638648075e-05,-8.59970219710217e-06,1.85354744174137e-05,4.11807525610755e-05
rh_lateralorbitofrontal-rh_insula,-8.42338558314797e-06,1.18159099970124e-06,-1.90919358472487e-05,-3.3642952245489e-05,-5.53554202596785e-05
rh_lingual-rh_medialorbitofrontal,-7.11144136344509e-06,1.23793203190337e-05,-1.09661442155298e-05,3.34212102737229e-05,3.88757528464567e-05
rh_lingual-rh_middletemporal,7.90388211603794e-07,2.57126519879818e-05,-6.21176521811352e-06,2.12490185955394e-05,1.27064471244936e-05
rh_lingual-rh_parahippocampal,-5.59386007845191e-06,2.86351786581803e-06,-2.33448879072793e-05,-5.05429417994963e-06,-8.79775299875326e-06
rh_lingual-rh_paracentral,-4.676405390717e-06,4.47818404996003e-06,-5.29899872606467e-05,-7.24712745653451e-05,-9.84743082428157e-05
rh_lingual-rh_parsopercularis,4.02255038098671e-06,2.8490336325519e-05,-2.19570131624237e-06,1.87150563084805e-05,-6.4151297006151e-06
rh_lingual-rh_parsorbitalis,2.03762111305681e-06,2.62070005834172e-05,-2.06323696878593e-06,1.52276325796858e-05,-1.62495034868592e-05
rh_lingual-rh_parstriangularis,4.98681167218254e-07,1.85283703545516e-05,-2.85490217743425e-05,-1.2012162943406e-05,-2.6776857953487e-05
rh_lingual-rh_pericalcarine,3.75396084483089e-06,1.43506927694437e-05,2.56980003610325e-05,5.60713379884224e-05,7.98299440794116e-05
rh_lingual-rh_postcentral,5.55298119050925e-07,1.70655384293159e-05,-1.81202863343959e-05,-1.6062438235841e-05,-3.50826332378046e-05
rh_lingual-rh_posteriorcingulate,-1.02216382817119e-05,-1.18177519443302e-06,-1.64130488669117e-05,1.47731886332376e-05,6.06667345038202e-05
rh_lingual-rh_precentral,7.12910197048945e-06,3.03468274330751e-05,-9.56542873990408e-06,-9.93753592409504e-06,-2.45846093256006e-05
rh_lingual-rh_precuneus,1.43985942228304e-06,2.33544829779157e-05,-4.43561767730434e-06,1.13737677456512e-05,5.72599340528028e-06
rh_lingual-rh_rostralanteriorcingulate,-1.77482535069975e-05,-1.49164181594033e-05,-3.75744887067401e-05,6.18869923195941e-06,5.16694048393481e-06
rh_lingual-rh_rostralmiddlefrontal,1.36501880942942e-06,2.42939900663202e-05,-9.16816592267207e-06,4.00567615704551e-05,5.00387632512659e-05
rh_lingual-rh_superiorfrontal,2.28357611215214e-07,2.17445850413456e-05,-2.10295756129244e-05,9.4246692399102e-06,1.0783693374904e-05
rh_lingual-rh_superiorparietal,3.14970570808563e-06,2.53563177267443e-05,-3.88585376893315e-06,1.91882258495368e-05,2.9005756040848e-05
rh_lingual-rh_superiortemporal,6.37675457961314e-06,3.98433877896668e-05,1.86177306735614e-05,4.32952214508083e-05,1.41533259599104e-05
rh_lingual-rh_supramarginal,5.79534873134076e-06,3.26676465479914e-05,9.34693514035834e-07,2.77751548325909e-05,1.77054751375706e-05
rh_lingual-rh_frontalpole,-9.6970327495028e-06,1.9907821467724e-06,-2.17754507895065e-05,1.31548408206777e-05,-8.02446106531388e-06
rh_lingual-rh_temporalpole,1.27685469892387e-06,2.63125879321513e-05,-6.80204020330212e-06,-1.164432847709e-05,3.07801553722199e-05
rh_lingual-rh_transversetemporal,-9.18751984502826e-06,1.28847466036738e-06,-1.59078670204074e-05,-1.01871482860231e-05,1.04902893076183e-05
rh_lingual-rh_insula,-5.42123697332189e-06,1.36972206258486e-05,-4.25840151621768e-06,2.66083534640681e-05,5.3806370021304e-05
rh_medialorbitofrontal-rh_middletemporal,-1.58130980650178e-05,-9.01447056322173e-06,-1.57624142604325e-05,-5.17008309898514e-05,-7.7636548072819e-05
rh_medialorbitofrontal-rh_parahippocampal,-1.46272605586088e-05,-1.1711801546524e-05,-2.34505818647549e-05,-2.32777126916825e-05,5.97365840200152e-06
rh_medialorbitofrontal-rh_paracentral,-1.53254632873646e-05,-4.9648775306246e-06,4.16824030497553e-06,1.72014346712125e-05,1.881043747934e-05
rh_medialorbitofrontal-rh_parsopercularis,-4.56745701778243e-06,1.1384921733515e-05,3.13632160138329e-05,3.22262982525791e-05,2.58895558962737e-05
rh_medialorbitofrontal-rh_parsorbitalis,-6.89906590839507e-07,1.9691222429144e-05,5.69366018458315e-05,7.8885761155548e-05,8.11315809381759e-05
rh_medialorbitofrontal-rh_parstriangularis,-7.67644886657397e-06,6.4501580156167e-06,3.15391518231289e-05,4.14858742787997e-05,4.40071363741219e-05
rh_medialorbitofrontal-rh_pericalcarine,-2.61056361412284e-06,1.30527871567085e-05,-5.70571733641902e-06,4.36428201577211e-05,3.4545160583455e-05
rh_medialorbitofrontal-rh_postcentral,-1.30116049721203e-05,6.88718284583896e-06,2.57724270162223e-05,5.01653002669035e-05,4.44671555481335e-05
rh_medialorbitofrontal-rh_posteriorcingulate,-1.8418421630212e-05,-9.4254561838037e-06,-1.66322818818052e-05,-7.17106550337599e-05,-3.26268959167789e-05
rh_medialorbitofrontal-rh_precentral,-1.02507533937319e-05,9.12697000968939e-06,3.11811302760065e-05,3.72201450849203e-05,3.08961473168594e-05
rh_medialorbitofrontal-rh_precuneus,-1.61085899827764e-05,-8.94783549240699e-06,5.26369369134928e-06,8.37372143289758e-06,-5.33628383612432e-06
rh_medialorbitofrontal-rh_rostralanteriorcingulate,-2.54237704506909e-05,-2.66659859489474e-05,-3.16981533072908e-05,-3.74019342669581e-05,-5.26384629767648e-05
rh_medialorbitofrontal-rh_rostralmiddlefrontal,-2.14820105539058e-05,-1.98609071891648e-05,-2.63568382073518e-05,-5.38927352228466e-05,-9.12129197656319e-05
rh_medialorbitofrontal-rh_superiorfrontal,-9.44019235654737e-06,-2.68244679596493e-06,-5.50492349254676e-06,-1.19910913089452e-05,-4.69819244542785e-06
rh_medialorbitofrontal-rh_superiorparietal,-7.46561243541433e-06,1.58562590284926e-05,4.49595498585694e-05,6.14784594155531e-05,2.07013029161135e-05
rh_medialorbitofrontal-rh_superiortemporal,-2.62920056412532e-06,1.83948991587165e-05,3.48549191150773e-05,2.62506957848604e-05,5.61204449691442e-06
rh_medialorbitofrontal-rh_supramarginal,-1.07730166960333e-05,9.85216287123823e-07,2.28763597337208e-05,2.76659731703566e-05,3.69577487798072e-05
rh_medialorbitofrontal-rh_frontalpole,-6.14994573015068e-06,5.28044382371426e-06,3.625395472232e-05,0.000103792523904043,0.000136682462967209
rh_medialorbitofrontal-rh_temporalpole,6.77535517797979e-06,2.96473771175271e-05,1.27424848375046e-05,-2.58992260062786e-06,6.91282984132838e-05
rh_medialorbitofrontal-rh_transversetemporal,-2.21811605374883e-05,-2.12149479748082e-05,-2.19330867985958e-05,-1.75879497503956e-05,-5.90172981302243e-06
rh_medialorbitofrontal-rh_insula,-1.22491096931803e-05,-5.58699093157788e-06,-3.24788917520695e-05,-6.27145844797685e-05,-8.27265099064132e-05
rh_middletemporal-rh_parahippocampal,-7.98663918628663e-06,2.28441916923237e-06,2.15328622917474e-07,1.30890730275331e-05,5.38555479439189e-05
rh_middletemporal-rh_paracentral,-1.48870468959576e-05,-9.18700979667842e-06,-1.04814490652466e-05,-2.72577180581931e-05,-5.62731297429258e-05
rh_middletemporal-rh_parsopercularis,-1.13082759448181e-05,-3.14169656607707e-07,5.16188390872595e-06,-1.96366811205804e-05,-4.65739635384231e-05
rh_middletemporal-rh_parsorbitalis,-4.4389590861479e-06,1.65680797145269e-05,4.97305684484342e-05,5.77000695311683e-05,4.49226376206543e-05
rh_middletemporal-rh_parstriangularis,1.0979656239616e-07,2.15818358495491e-05,4.63151012157758e-05,4.13587828758402e-05,1.91232144815312e-05
rh_middletemporal-rh_pericalcarine,3.40172427921739e-06,1.87415697934603e-05,-1.75186810717943e-05,9.21396225110131e-06,-1.93544559297702e-05
